LocationID|DisasterNo|Location|Latitude|Longitude
3058|2005-0820-PRT|Coimbra, Portugal|40.2033145|-8.4102573
3059|2005-0820-PRT|7300 Portalegre, Portugal|39.2967086|-7.4284755
3060|2005-0820-PRT|Porto, Portugal|41.1579438|-8.629105299999999
3061|2006-0109-SCG|Gjakova|42.3844104|20.4285021
3062|2006-0109-SCG|Lipljan|42.52576029999999|21.1225078
3063|2006-0109-SCG|Ferizaj|42.3701844|21.1483281
3064|2006-0109-SCG|Besianë|42.9107754|21.1956273
3065|2006-0109-SCG|Klina|42.6193237|20.5781567
3066|2006-0109-SCG|Zveçan|42.91076349999999|20.8386377
3067|2006-0109-SCG|Skenderaj|42.74756439999999|20.789152
3068|2006-0109-SCG|Suva Reka|42.362461|20.8319248
3069|2006-0109-SCG|Malishevë|42.48383339999999|20.743101
3070|2006-0109-SCG|Pecka, Serbia|44.291208|19.5391345
3071|2006-0124-CHE|Grisons, Switzerland|46.65698709999999|9.578025700000001
3072|2006-0124-CHE|Valais, Switzerland|46.1904614|7.5449226
3073|2006-0124-CHE|Ticino, Switzerland|46.331734|8.800452900000002
3074|2006-0124-CHE|Uri, Switzerland|46.7738629|8.602515300000002
3075|2006-0124-CHE|Bern, Switzerland|46.9479739|7.4474468
3076|2006-0124-DEU|Baden-Württemberg, Germany|48.6616037|9.3501336
3077|2006-0124-DEU|Hessen, Germany|50.6520515|9.162437599999999
3078|2006-0124-DEU|Bavaria, Germany|48.7904472|11.4978895
3079|2006-0124-FRA|Provence-Alpes-Côte d'Azur, France|43.9351691|6.0679194
3080|2006-0124-FRA|Lorraine, France|48.8744233|6.2080932
3081|2006-0124-FRA|Franche-Comté, France|47.1343207|6.0223016
3082|2006-0124-ITA|Trentino-South Tyrol, Italy|46.4336662|11.1693296
3083|2006-0127-ROU|Gorj County, Romania|44.94855949999999|23.2427079
3084|2006-0127-ROU|Dâmbovița, Romania|44.9289893|25.425385
3085|2006-0148-BGR|6679 Murgovo, Bulgaria|41.7060932|25.4834439
3086|2006-0156-AUT|Lower Austria, Austria|48.10807699999999|15.8049558
3087|2006-0156-AUT|Upper Austria, Austria|48.025854|13.9723665
3088|2006-0156-BGR|Vidin, Bulgaria|43.9961739|22.8679515
3089|2006-0156-CZE|252 42 Vestec-Jesenice u Prahy, Czechia|49.9804999|14.5048811
3090|2006-0156-CZE|Terezín, Czechia|50.5110021|14.1505577
3091|2006-0156-CZE|Ostrava, Czechia|49.8209226|18.2625243
3092|2006-0156-CZE|Olomouc District, Czechia|49.6247436|17.3032549
3093|2006-0156-CZE|36021 Villaga, Province of Vicenza, Italy|45.3924338|11.5206279
3094|2006-0156-CZE|32032 Villaga, Province of Belluno, Italy|46.0049506|11.9112517
3095|2006-0156-CZE|Phrae, Thailand|18.2509588|100.1703257
3096|2006-0156-DEU|Dresden, Germany|51.0504088|13.7372621
3097|2006-0156-DEU|Saxony-Anhalt, Germany|51.9502649|11.6922735
3098|2006-0156-HRV|Osijek, Croatia|45.5549624|18.6955144
3099|2006-0156-HRV|Vukovar, Croatia|45.3452377|19.0010204
3100|2006-0156-HRV|Baranya (region)|46.0484585|18.2719173
3101|2006-0156-HUN|Tiszasas, 5474 Hungary|46.8225925|20.0802012
3102|2006-0156-HUN|Komárom, Hungary|47.7390852|18.1267006
3103|2006-0156-HUN|Budapest, Hungary|47.497912|19.040235
3104|2006-0156-HUN|Komárom-Esztergom, Hungary|47.6291394|18.4014586
3105|2006-0156-HUN|Gyor-Moson-Sopron, Hungary|47.6509285|17.2505883
3106|2006-0156-ROU|Bistrița-Năsăud County, Romania|47.2486107|24.5322814
3107|2006-0156-ROU|Gorj County, Romania|44.94855949999999|23.2427079
3108|2006-0156-ROU|Constanța, Romania|44.1759147|28.6519359
3109|2006-0156-ROU|Hunedoara, Romania|45.7678128|22.9072331
3110|2006-0156-ROU|Tulcea, Romania|45.1716165|28.7914439
3111|2006-0156-ROU|Timiș, Romania|45.8138902|21.3331055
3112|2006-0156-ROU|Teleorman, Romania|44.0160491|25.2986628
3113|2006-0156-ROU|Botoșani, Romania|47.7406537|26.6658127
3114|2006-0156-ROU|Mureş, Romania|46.5569904|24.6723215
3115|2006-0156-ROU|Suceava, Romania|47.6634521|26.2732302
3116|2006-0156-SCG|Šabac, Serbia|44.755274|19.692337
3117|2006-0156-SCG|Kostolac, Serbia|44.7353329|21.1958232
3118|2006-0156-SCG|Beočin, Serbia|45.1965782|19.7229906
3119|2006-0156-SCG|Loznica, Serbia|44.5337858|19.2237849
3120|2006-0156-SCG|Veliko Gradište, Serbia|44.7619416|21.5141381
3121|2006-0156-SCG|Stari Slankamen, Serbia|45.1415109|20.2585562
3122|2006-0156-SVK|900 01 Modra, Slovakia|48.3344706|17.3072873
3123|2006-0156-SVK|Bratislava I, Bratislava-Old Town, Slovakia|48.147136|17.1023435
3124|2006-0156-SVK|Banská Bystrica, Slovakia|48.736277|19.1461917
3125|2006-0209-BGR|5959 Somovit, Bulgaria|43.686372|24.7716046
3126|2006-0209-BGR|Tutrakan, Bulgaria|44.0386035|26.61951
3127|2006-0209-BGR|3320 Kozloduy, Bulgaria|43.77556149999999|23.7246154
3128|2006-0209-BGR|Lom, Bulgaria|43.8178281|23.2383354
3129|2006-0209-BGR|3300 Oryahovo, Bulgaria|43.7322366|23.9607343
3130|2006-0209-BGR|Vidin, Bulgaria|43.996159|22.8679302
3131|2006-0209-BGR|Silistra, Bulgaria|44.1147271|27.2671901
3132|2006-0209-ROU|Gătaia 307185, Romania|45.42652090000001|21.4309592
3133|2006-0209-ROU|Sărata, Romania|43.7732726|24.0309187
3134|2006-0209-ROU|Măceșu de Jos, Romania|43.87763710000001|23.7109125
3135|2006-0209-ROU|Frumușani, Romania|44.3018439|26.3105942
3136|2006-0209-ROU|Galați, Romania|45.4353208|28.0079945
3137|2006-0209-ROU|Bistreț, Romania|43.8911135|23.4951812
3138|2006-0209-ROU|Oltina, Romania|44.2429902|27.5663502
3139|2006-0209-ROU|Rast, Romania|43.8892836|23.2815806
3140|2006-0209-ROU|Bacău, Romania|46.5670437|26.9145748
3141|2006-0209-ROU|Bacău County, Romania|46.3258184|26.662378
3142|2006-0209-UKR|Odesa Oblast, Ukraine|46.484583|30.7326
3143|2006-0214-RUS|Tilichiki, Kamchatka Krai, Russia, 688800|60.43333299999999|166.048611
3144|2006-0214-RUS|Vyvenka, Kamchatka Krai, Russia, 688822|60.18746359999999|165.4535376
3145|2006-0214-RUS|Khailino, Kamchatka Krai, Russia, 688823|60.9594858|166.8518784
3146|2006-0219-ITA|80077 Ischia, Metropolitan City of Naples, Italy|40.7379299|13.9486184
3147|2006-0225-RUS|Biysk, Altai Krai, Russia|52.50978809999999|85.1462061
3148|2006-0225-RUS|Barnaul, Altai Krai, Russia|53.3497499|83.78357369999999
3149|2006-0225-RUS|Klepikovo, Altai Krai, Russia, 659586|52.537646|83.7682636
3150|2006-0225-RUS|Turochak, Altai Republic, Russia, 649140|52.2467948|87.1321485
3151|2006-0225-RUS|Krasnogorskoe, Altai Krai, Russia, 659500|52.293402|86.185124
3152|2006-0225-RUS|Reps, Albania|41.8674532|20.0256113
3153|2006-0302-POL|33-300 Nowy Sącz, Poland|49.6174535|20.7153326
3154|2006-0302-POL|Tarnów, 33-100 Tarnów, Poland|50.0366554|20.9777456
3155|2006-0302-SVK|Bardejov District, Slovakia|49.3146395|21.292923
3156|2006-0302-SVK|Košice, Slovakia|48.7163857|21.2610746
3157|2006-0302-SVK|083 01 Sabinov, Slovakia|49.10276959999999|21.0978
3158|2006-0306-RUS|Olekminsk, Sakha Republic, Russia, 678100|60.37018200000001|120.43021
3159|2006-0312-ROU|Covasna 525200, Romania|45.84727669999999|26.1783452
3160|2006-0312-ROU|Sălaj, Romania|47.2090813|23.2121901
3161|2006-0312-ROU|Vrancea, Romania|45.81348759999999|27.0657531
3162|2006-0312-ROU|Bacău, Romania|46.5670437|26.9145748
3163|2006-0312-ROU|Arad, Romania|46.1865606|21.3122677
3164|2006-0312-ROU|Satu Mare, Romania|47.816667|26.0
3165|2006-0312-ROU|Galați 337349, Romania|45.52296150000001|23.0665072
3166|2006-0312-ROU|Harghita County, Romania|46.4928507|25.6456696
3167|2006-0312-ROU|Constanța, Romania|44.1759147|28.6519359
3168|2006-0312-ROU|Alba County, Romania|46.1558924|23.5556121
3169|2006-0320-ROU|Mureş, Romania|46.5569904|24.6723215
3170|2006-0320-ROU|Vrancea, Romania|45.81348759999999|27.0657531
3171|2006-0333-UKR|Ivano-Frankivsk, Ivano-Frankivsk Oblast, Ukraine, 76000|48.922633|24.711117
3172|2006-0333-UKR|Chernivtsi Oblast, Ukraine|48.291683|25.935217
3173|2006-0333-UKR|Belogorsky District|45.0489508|34.6010732
3174|2006-0333-UKR|Lviv Oblast, Ukraine|49.839683|24.029717
3175|2006-0335-ROU|Bistrița-Năsăud County, Romania|47.2486107|24.5322814
3176|2006-0335-ROU|Maramureș, Romania|47.6737598|23.7456285
3177|2006-0335-ROU|Arad, Romania|46.1865606|21.3122677
3178|2006-0335-ROU|Arbore, Romania|47.75662750000001|25.8908307
3179|2006-0348-ROU|Bucharest, Romania|44.4267674|26.1025384
3180|2006-0348-ROU|Mehedinți County, Romania|44.5515053|22.9044157
3181|2006-0348-ROU|Galați, Romania|45.4353208|28.0079945
3182|2006-0349-CZE|671 03 Vranov nad Dyjí, Czechia|48.8946992|15.8126992
3183|2006-0352-DEU|Baden-Württemberg, Germany|48.6616037|9.3501336
3184|2006-0356-DEU|Berlin, Germany|52.52000659999999|13.404954
3185|2006-0360-RUS|Dzhidinsky District, Buryatia, Russia|50.8464148|104.8279458
3186|2006-0383-BEL|Brussels, Belgium|50.8260453|4.3802052
3187|2006-0383-BEL|Brussels, Belgium|50.8476424|4.3571696
3188|2006-0383-BEL|Chau. de Charleroi 170/A, 1060 Bruxelles, Belgium|50.82593379999999|4.3549418
3189|2006-0383-BEL|Wallonia, Belgium|50.400501|5.1335125
3190|2006-0383-DEU|Brombach, 91729 Haundorf, Germany|49.1410428|10.8113893
3191|2006-0383-DEU|Dresden, Germany|51.0504088|13.7372621
3192|2006-0383-DEU|Sachsen bei Ansbach, Germany|49.2886011|10.6614458
3193|2006-0383-ESP|Catalonia, Spain|41.5911589|1.5208624
3194|2006-0383-ESP|Valencian Community, Spain|39.4840108|-0.7532808999999999
3195|2006-0383-FRA|Lower Normandy, France|48.8788472|-0.5157492
3196|2006-0383-FRA|Lorraine, France|48.8744233|6.2080932
3197|2006-0383-FRA|Limousin, France|45.8932231|1.5696018
3198|2006-0383-FRA|Corsica, France|42.0396042|9.012892599999999
3199|2006-0383-FRA|Aquitaine, France|44.7002222|-0.2995785
3200|2006-0383-FRA|Alsace, France|48.3181795|7.441624099999999
3201|2006-0383-FRA|Franche-Comté, France|47.1343207|6.0223016
3202|2006-0383-FRA|Île-de-France, France|48.8499198|2.6370411
3203|2006-0383-FRA|Roussillon Regional County Municipality, QC, Canada|45.3794224|-73.5641833
3204|2006-0383-NLD|South Holland, Netherlands|52.0207975|4.4937836
3205|2006-0383-NLD|Flevoland, Netherlands|52.5279781|5.595350799999999
3206|2006-0383-NLD|Drenthe, Netherlands|52.9476012|6.623058599999999
3207|2006-0383-NLD|North Holland, Netherlands|52.5205869|4.788474
3208|2006-0383-NLD|Overijssel, Netherlands|52.4387814|6.5016411
3209|2006-0383-NLD|Utrecht, Netherlands|52.09073739999999|5.1214201
3210|2006-0383-NLD|Friesland, 6942 PT Didam, Netherlands|51.9426606|6.180481599999999
3211|2006-0383-NLD|Zeeland, Netherlands|51.69719809999999|5.6733091
3212|2006-0383-NLD|Limburg, Netherlands|51.4427238|6.0608726
3213|2006-0383-NLD|Groningen, Netherlands|53.2193835|6.566501799999999
3214|2006-0383-PRT|Viana do Castelo, Portugal|41.6918275|-8.8344101
3215|2006-0383-PRT|Viseu District, Portugal|40.6588424|-7.914756
3216|2006-0383-PRT|Lisbon, Portugal|38.7222524|-9.1393366
3217|2006-0383-PRT|Aveiro, Portugal|40.6405055|-8.6537539
3218|2006-0383-PRT|6000 Castelo Branco, Portugal|39.8197117|-7.4964662
3219|2006-0383-PRT|7800 Beja, Portugal|38.0153039|-7.8627308
3220|2006-0383-PRT|Braga, Portugal|41.5454486|-8.426506999999999
3221|2006-0383-PRT|Coimbra, Portugal|40.2033145|-8.4102573
3222|2006-0383-PRT|5300 Bragança, Portugal|41.8061131|-6.756737999999999
3223|2006-0383-PRT|Porto Alegre, RS, Brazil|-30.0368176|-51.2089887
3224|2006-0419-CHE|Martigny, Switzerland|46.1049798|7.075533399999999
3225|2006-0444-ESP|Galicia, Spain|42.5750554|-8.1338558
3226|2006-0454-HUN|Budapest, Hungary|47.497912|19.040235
3227|2006-0460-MKD|Arachinovo, North Macedonia|42.02538|21.5639736
3228|2006-0541-GRC|Thessalia, Greece|39.6102887|22.047637
3229|2006-0541-GRC|Thessalonikis, Nea Moudania 632 00, Greece|40.2416908|23.287199
3230|2006-0541-GRC|Magnesia Prefecture, Greece|39.2686199|22.762883
3231|2006-0560-GRC|Astypalea, Greece|36.5489003|26.3524437
3232|2006-0560-GRC|Chania, Greece|35.5127444|24.0428542
3233|2006-0560-GRC|Decentralized Administration of the Aegean, Greece|37.0755463|25.5207358
3234|2006-0560-GRC|Attiki, Athens 104 45, Greece|37.9982945|23.7215764
3235|2006-0560-GRC|Piraeus, Greece|37.9429857|23.6469832
3236|2006-0568-GRC|Messenia, Greece|37.1424653|21.9522491
3237|2006-0573-FRA|Vendée, France|46.6613966|-1.4482662
3238|2006-0573-FRA|Auvergne-Rhône-Alpes, France|45.5126545|4.4904519
3239|2006-0573-FRA|Jura, France|46.76247499999999|5.6729159
3240|2006-0573-FRA|Doubs, France|47.1969824|6.3126004
3241|2006-0573-FRA|Brittany, France|48.2020471|-2.9326435
3242|2006-0573-FRA|25300 Doubs, France|46.92760000000001|6.349000999999999
3243|2006-0617-ESP|Marbella, Málaga, Spain|36.5102831|-4.8852579
3244|2006-0617-ESP|Málaga, Spain|36.721261|-4.4212655
3245|2006-0617-ESP|Huelva, Spain|37.6060122|-6.920913499999999
3246|2006-0617-ESP|Pontevedra, Spain|42.42989559999999|-8.644625099999999
3247|2006-0617-ESP|Huesca, Spain|42.1361842|-0.4082191
3248|2006-0617-ESP|Pontevedra, Spain|42.4298846|-8.6446202
3249|2006-0617-PRT|Faro, Portugal|37.0193548|-7.9304397
3250|2006-9411-LTU|Vilnius, Vilnius City Municipality, Lithuania|54.6871555|25.2796514
3251|2006-9411-LTU|Telšiai, Telšiai District Municipality, Lithuania|55.9833874|22.2503539
3252|2006-9411-LTU|Utena, Utena District Municipality, Lithuania|55.5000404|25.609385
3253|2006-9411-LTU|Tauragė, Tauragė District Municipality, Lithuania|55.250366|22.29095
3254|2006-9411-LTU|Panevėžys, Panevėžys City Municipality, Lithuania|55.7347915|24.3574773
3255|2006-9411-LTU|Alytus, Alytus City Municipality, Lithuania|54.3960558|24.0460597
3256|2006-9411-LTU|Kaunas, Kaunas City Municipality, Lithuania|54.8985207|23.9035965
3257|2006-9411-LTU|Klaipėda, Klaipeda City Municipality, Lithuania|55.70329479999999|21.1442794
3258|2006-9411-LTU|Marijampolė, Marijampolė Municipality, Lithuania|54.5553929|23.3626146
3259|2006-9411-LTU|Šiauliai, Šiauliai City Municipality, Lithuania|55.9349085|23.3136823
3260|2007-0019-AUT|Austria|47.516231|14.550072
3261|2007-0019-BEL|Brussels, Belgium|50.8260453|4.3802052
3262|2007-0019-BEL|Ambresin, 4219 Wasseiges, Belgium|50.63045|5.03057
3263|2007-0019-BEL|Liège, Belgium|50.63295859999999|5.569749799999999
3264|2007-0019-BEL|Halle, Belgium|50.7381601|4.2337053
3265|2007-0019-BLR|Belarus|53.709807|27.953389
3266|2007-0019-CHE|Appenzell, Switzerland|47.33493199999999|9.406594
3267|2007-0019-CHE|4500 Solothurn, Switzerland|47.2088348|7.532291
3268|2007-0019-CHE|Fribourg, Switzerland|46.8064773|7.161971899999999
3269|2007-0019-CHE|Schaffhausen, Switzerland|47.6958897|8.6380488
3270|2007-0019-CHE|Neuchâtel, Switzerland|46.9899874|6.9292732
3271|2007-0019-CHE|Lucerne, Switzerland|47.05016819999999|8.3093072
3272|2007-0019-CHE|Geneva, Switzerland|46.2043907|6.1431577
3273|2007-0019-CHE|4125 Riehen, Switzerland|47.58482739999999|7.649911100000001
3274|2007-0019-CHE|Schwyz, Switzerland|47.0207138|8.652988400000002
3275|2007-0019-CHE|Bern, Switzerland|46.9479739|7.4474468
3276|2007-0019-CZE|Central Bohemian Region, Czechia|49.8782223|14.9362955
3277|2007-0019-CZE|South Moravian Region, Czechia|48.9544528|16.7676899
3278|2007-0019-CZE|Prague, Czechia|50.0755381|14.4378005
3279|2007-0019-CZE|South Bohemian Region, Czechia|48.9457789|14.4416055
3280|2007-0019-DEU|Schleswig-Holstein, Germany|54.21936720000001|9.696116700000001
3281|2007-0019-DEU|Berlin Brandenburg Airport (BER), Melli-Beese-Ring 1, 12529 Schönefeld, Germany|52.3649645|13.5010472
3282|2007-0019-DEU|Thürungen, 06537 Kelbra (Kyffhäuser), Germany|51.446915|11.0312866
3283|2007-0019-DEU|Saarland, Germany|49.3964234|7.0229607
3284|2007-0019-DEU|Lower Saxony, Germany|52.6367036|9.8450765
3285|2007-0019-DEU|Hamburg, Germany|53.5488282|9.987170299999999
3286|2007-0019-DEU|Bavaria, Germany|48.7904472|11.4978895
3287|2007-0019-DEU|Saxony, Germany|51.1045407|13.2017384
3288|2007-0019-DEU|Bremen, 59469 Ense, Germany|51.50689269999999|7.962941499999999
3289|2007-0019-DNK|4000 Roskilde, Denmark|55.64191|12.087845
3290|2007-0019-DNK|Vejle, Denmark|55.7113112|9.536354099999999
3291|2007-0019-DNK|8800 Viborg, Denmark|56.45202699999999|9.396347
3292|2007-0019-DNK|Bornholm, Denmark|55.160428|14.8668836
3293|2007-0019-DNK|North Denmark Region, Denmark|56.8307416|9.4930528
3294|2007-0019-DNK|Frederiksberg, Denmark|55.677069|12.513321
3295|2007-0019-DNK|6760 Ribe, Denmark|55.326936|8.774665
3296|2007-0019-DNK|6950 Ringkobing, Denmark|56.088054|8.257633000000002
3297|2007-0019-DNK|Aarhus, Denmark|56.162939|10.203921
3298|2007-0019-DNK|Frederiksberg Municipality, Denmark|55.6783594|12.5333173
3299|2007-0019-FRA|Lower Normandy, France|48.8788472|-0.5157492
3300|2007-0019-FRA|Île-de-France, France|48.8499198|2.6370411
3301|2007-0019-FRA|Alsace, France|48.3181795|7.441624099999999
3302|2007-0019-FRA|Nord-Pas-de-Calais, France|50.48011529999999|2.7937265
3303|2007-0019-FRA|Lorraine, France|48.8744233|6.2080932
3304|2007-0019-GBR|United Kingdom|55.378051|-3.435973
3305|2007-0019-NLD|Groningen, Netherlands|53.2193835|6.566501799999999
3306|2007-0019-NLD|North Brabant, Netherlands|51.4826537|5.2321687
3307|2007-0019-NLD|Flevoland, Netherlands|52.5279781|5.595350799999999
3308|2007-0019-NLD|Zeeland, Netherlands|51.4940309|3.8496815
3309|2007-0019-NLD|North Holland, Netherlands|52.5205869|4.788474
3310|2007-0019-NLD|South Holland, Netherlands|52.0207975|4.4937836
3311|2007-0019-NLD|Utrecht, Netherlands|52.09073739999999|5.1214201
3312|2007-0019-NLD|Overijssel, Netherlands|52.4387814|6.5016411
3313|2007-0019-NLD|Drenthe, Netherlands|52.9476012|6.623058599999999
3314|2007-0019-NLD|Friesland, 6942 PT Didam, Netherlands|51.9426606|6.180481599999999
3315|2007-0019-POL|Katowice, Poland|50.26489189999999|19.0237815
3316|2007-0019-POL|Olkusz, Poland|50.2813157|19.5656869
3317|2007-0019-POL|Opole, Poland|50.6683223|17.9230651
3318|2007-0019-POL|Łódź, Poland|51.7592485|19.4559833
3319|2007-0019-POL|Gorzów Wielkopolski, Poland|52.7325285|15.2369305
3320|2007-0019-POL|Pomorsko, Poland|52.053893|15.4741275
3321|2007-0019-POL|Wysokie Mazowieckie, Poland|52.9148|22.51003
3322|2007-0019-POL|Osiedle Dolnośląskie, 97-400 Bełchatów, Poland|51.35615840000001|19.3628186
3323|2007-0019-POL|Podkarpackie Voivodeship, Poland|50.0574749|22.0895691
3324|2007-0019-POL|05-083 Zaborów, Poland|52.2620157|20.6772162
3325|2007-0019-SVN|Upper Carniola, Slovenia|46.315418|14.2913118
3326|2007-0019-UKR|Mykolaiv, Mykolaiv Oblast, Ukraine, 54000|46.975033|31.994583
3327|2007-0019-UKR|Ivano-Frankivsk, Ivano-Frankivsk Oblast, Ukraine, 76000|48.922633|24.711117
3328|2007-0019-UKR|Kharkiv Oblast, Ukraine|49.9935|36.230383
3329|2007-0019-UKR|Crimean Peninsula|45.3453029|34.4997274
3330|2007-0019-UKR|Kyiv Oblast, Ukraine|50.0529506|30.7667133
3331|2007-0019-UKR|Dnipropetrovsk Oblast, Ukraine|48.464717|35.046183
3332|2007-0019-UKR|Chernivtsi Oblast, Ukraine|48.291683|25.935217
3333|2007-0019-UKR|Chernihiv Oblast, Ukraine|51.4982|31.28935
3334|2007-0037-CHE|Appenzell, Switzerland|47.33493199999999|9.406594
3335|2007-0037-CHE|4500 Solothurn, Switzerland|47.2088348|7.532291
3336|2007-0037-CHE|Fribourg, Switzerland|46.8064773|7.161971899999999
3337|2007-0037-CHE|Schaffhausen, Switzerland|47.6958897|8.6380488
3338|2007-0037-CHE|Neuchâtel, Switzerland|46.9899874|6.9292732
3339|2007-0037-CHE|Lucerne, Switzerland|47.05016819999999|8.3093072
3340|2007-0037-CHE|Geneva, Switzerland|46.2043907|6.1431577
3341|2007-0037-CHE|4125 Riehen, Switzerland|47.58482739999999|7.649911100000001
3342|2007-0037-CHE|Schwyz, Switzerland|47.0207138|8.652988400000002
3343|2007-0037-CHE|Bern, Switzerland|46.9479739|7.4474468
3344|2007-0037-DEU|Lübeck, Germany|53.8654673|10.6865593
3345|2007-0037-DEU|Berlin, NH, USA|44.4686696|-71.18507679999999
3346|2007-0037-DEU|14542 Werder, Germany|52.3647941|12.8700716
3347|2007-0037-DEU|Bruges, Belgium|51.2091807|3.2247552
3348|2007-0037-DEU|38723 Seesen, Germany|51.8914818|10.1798261
3349|2007-0037-ESP|Basque Country, Spain|42.9896248|-2.6189273
3350|2007-0037-ESP|La Rioja, Spain|42.2870733|-2.539603
3351|2007-0037-ESP|Community of Madrid, Madrid, Spain|40.4167515|-3.7038322
3352|2007-0037-ESP|Navarre, Spain|42.6953909|-1.6760691
3353|2007-0037-ESP|Aragon, Spain|41.5976275|-0.9056623
3354|2007-0037-FRA|Poitou-Charentes, France|45.903552|-0.3091837
3355|2007-0037-FRA|Languedoc-Roussillon, France|43.5912356|3.2583626
3356|2007-0037-FRA|Midi-Pyrénées, France|44.0859426|1.5208624
3357|2007-0037-RUS|Novgorod Oblast, Russia|58.2427552|32.5665191
3358|2007-0068-ROU|Bistrița-Năsăud County, Romania|47.2486107|24.5322814
3359|2007-0132-ESP|Zaragoza, Spain|41.6488226|-0.8890853
3360|2007-0132-ESP|31360 Funes, Navarre, Spain|42.3145417|-1.801367
3361|2007-0132-ESP|Montsià, Tarragona, Spain|40.67425799999999|0.4879916
3362|2007-0170-FRA|Ossau Valley, France|43.1056258|-0.4282576
3363|2007-0170-FRA|64000 Pau, France|43.2951|-0.370797
3364|2007-0171-BGR|Botevgrad, Bulgaria|42.9076508|23.7933663
3365|2007-0171-BGR|Lovech, Bulgaria|43.1369534|24.7141906
3366|2007-0171-BGR|Plovdiv, Bulgaria|42.1354079|24.7452904
3367|2007-0171-BGR|4444 Gelemenovo, Bulgaria|42.2730395|24.3156087
3368|2007-0171-BGR|4180 Hisarya, Bulgaria|42.5043656|24.7062087
3369|2007-0171-BGR|Veliko Tarnovo, Bulgaria|43.0756739|25.6171514
3370|2007-0171-BGR|4178 Krasnovo, Bulgaria|42.46361659999999|24.4816434
3371|2007-0171-BGR|Gabrovo, Bulgaria|42.8742212|25.3186837
3372|2007-0171-BGR|2180 Etropole, Bulgaria|42.8346414|23.9986631
3373|2007-0174-ESP|Jaén, Spain|37.7795941|-3.784905699999999
3374|2007-0174-ESP|Extremadura, Spain|39.4937392|-6.0679194
3375|2007-0174-ESP|Community of Madrid, Madrid, Spain|40.4167515|-3.7038322
3376|2007-0174-ESP|Castile and León, Spain|41.83568210000001|-4.397635699999999
3377|2007-0174-ESP|Castile-La Mancha, Spain|39.2795607|-3.097702
3378|2007-0174-ESP|Jaen, Peru|-5.7473458|-78.8835548
3379|2007-0180-RUS|Sakha Republic, Russia|66.7613451|124.1237531
3380|2007-0201-GBR|West Midlands, UK|52.4750743|-1.829833
3381|2007-0201-GBR|Shropshire, UK|52.7063657|-2.7417849
3382|2007-0201-GBR|Warwick, UK|52.28231599999999|-1.584927
3383|2007-0201-GBR|Wakefield, UK|53.683298|-1.505924
3384|2007-0201-GBR|Leicester, UK|52.6368778|-1.1397592
3385|2007-0201-GBR|Nottingham, UK|52.9540223|-1.1549892
3386|2007-0201-GBR|Hereford, UK|52.05639799999999|-2.715974
3387|2007-0201-GBR|Lincolnshire, UK|52.9451889|-0.1601246
3388|2007-0201-GBR|Derbyshire, UK|53.1046782|-1.5623885
3389|2007-0201-GBR|Northern Ireland, UK|54.7877149|-6.4923145
3390|2007-0235-ALB|Laç, Albania|41.6412644|19.705595
3391|2007-0235-ALB|Has, Albania|42.1974993|20.4113132
3392|2007-0235-ALB|Ersekë, Albania|40.3373262|20.6794676
3393|2007-0235-ALB|Bulqizë, Albania|41.4942587|20.2147157
3394|2007-0235-ALB|Gramsh, Albania|40.8669873|20.1849323
3395|2007-0235-ALB|Devoll District, Albania|40.6447347|20.9506636
3396|2007-0235-ALB|Pukë, Albania|42.04707579999999|19.8971872
3397|2007-0235-ALB|Librazhd, Albania|41.1829232|20.3174769
3398|2007-0235-ALB|Delvinë District, Albania|39.9481364|20.0955891
3399|2007-0235-ALB|Peqin, Albania|41.0470902|19.7502384
3400|2007-0235-AUT|Vienna, Austria|48.2081743|16.3738189
3401|2007-0235-AUT|Styria, Austria|47.3593442|14.4699827
3402|2007-0235-AUT|Lower Austria, Austria|48.10807699999999|15.8049558
3403|2007-0235-AUT|Burgenland, Austria|47.15371649999999|16.2688797
3404|2007-0235-AUT|Carinthia, Austria|46.722203|14.1805881
3405|2007-0235-AUT|IM Austria, Schlickgasse 4/1/4, 1090 Wien, Austria|48.2185199|16.3646477
3406|2007-0235-BGR|Razgrad, Bulgaria|43.53367189999999|26.5411164
3407|2007-0235-BGR|3953 Targovishte, Bulgaria|43.5332911|22.7053453
3408|2007-0235-BGR|Plovdiv, Bulgaria|42.1354079|24.7452904
3409|2007-0235-BGR|Shumen, Bulgaria|43.2712398|26.9361286
3410|2007-0235-BGR|Veliko Tarnovo, Bulgaria|43.0756739|25.6171514
3411|2007-0235-BGR|Pazardzhik, Bulgaria|42.1927654|24.3335662
3412|2007-0235-BGR|Lovech, Bulgaria|43.1369534|24.7141906
3413|2007-0235-BGR|Kardzali, Bulgaria|41.6338439|25.3777119
3414|2007-0235-BGR|Pernik, Bulgaria|42.6051862|23.0378368
3415|2007-0235-BGR|Burgas, Bulgaria|42.50479259999999|27.4626361
3416|2007-0235-BIH|Neum, Bosnia and Herzegovina|42.9230437|17.6185727
3417|2007-0235-BIH|Bileća, Bosnia and Herzegovina|42.8756616|18.4292187
3418|2007-0235-BIH|Trebinje, Bosnia and Herzegovina|42.7081585|18.3502638
3419|2007-0235-BIH|Čitluk, Bosnia and Herzegovina|43.2262492|17.6955277
3420|2007-0235-BIH|Stolac, Bosnia and Herzegovina|43.1011728|18.5196028
3421|2007-0235-GRC|Corfu, Greece|39.6242621|19.9216777
